PLAYER_ID,Player,Team,Age,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,ORB,DRB,PlusMinus,WinPct,Season,NetRtg,USG%,PIE,ORtg,DRtg,TS%,AST%,REB%,Height_IN,Height,Weight,DraftYear,DraftRound,DraftNumber,BPM,WS,WS40,Pos
100076,Tina Thompson,SEA,38.0,29,19.0,8.9,3.4,0.5,0.5,0.8,1.3,0.442,0.427,0.833,0.8,2.6,-1.4,0.483,2012,-3.3,0.222,0.116,91.3,94.5,0.575,0.057,0.092,74.0,6-2,178.0,1997.0,1.0,1.0,-3.67,1.6,0.116,F
200715,Yelena Leuchanka,ATL,30.0,19,13.7,3.1,2.7,0.6,0.5,0.5,1.5,0.381,0.0,0.714,0.8,1.9,0.7,0.474,2012,2.8,0.161,0.031,90.9,88.2,0.419,0.077,0.101,77.0,6-5,195.0,,,,-3.84,0.2,0.031,C
203407,A'dia Mathies,LAS,23.0,30,9.2,2.3,0.7,0.8,0.3,0.1,0.6,0.353,0.25,0.64,0.2,0.4,1.6,0.733,2013,8.9,0.154,0.02,93.2,84.3,0.43,0.133,0.035,69.0,5-9,,2013.0,1.0,10.0,-1.73,0.14,0.02,G
100949,Alana Beard,LAS,32.0,32,22.0,6.2,2.3,1.4,1.3,0.3,1.3,0.459,0.125,0.824,0.4,1.8,5.5,0.75,2013,12.2,0.151,0.059,106.0,93.8,0.498,0.092,0.053,73.0,6-1,160.0,2004.0,1.0,2.0,0.32,1.04,0.059,G-F
203410,Alex Bentley,ATL,23.0,34,22.1,8.3,1.4,2.8,1.0,0.1,1.1,0.398,0.329,0.711,0.3,1.1,0.3,0.5,2013,0.6,0.191,0.077,93.8,93.2,0.467,0.218,0.031,67.0,5-7,152.0,2013.0,2.0,13.0,-3.35,1.45,0.077,G
202652,Alex Montgomery,NYL,25.0,34,23.0,6.1,5.2,1.7,0.6,0.2,1.7,0.384,0.302,0.846,1.1,4.1,-2.6,0.324,2013,-5.6,0.164,0.09,89.0,94.6,0.44,0.134,0.107,73.0,6-1,185.0,2011.0,1.0,10.0,-5.98,1.76,0.09,G-F
201487,Alexis Hornbuckle,PHO,28.0,30,12.4,3.0,1.7,1.3,0.4,0.1,1.3,0.326,0.278,0.7,0.3,1.4,-2.6,0.533,2013,-10.0,0.17,0.019,88.2,98.3,0.433,0.174,0.068,70.0,5-10,164.0,2008.0,1.0,4.0,-9.07,0.18,0.019,G
201516,Allie Quigley,CHI,28.0,34,9.4,3.8,0.7,0.6,0.4,0.1,0.6,0.316,0.315,0.889,0.2,0.5,-0.8,0.706,2013,-6.3,0.241,0.044,91.5,97.7,0.403,0.14,0.036,70.0,5-10,140.0,2008.0,2.0,22.0,-6.02,0.35,0.044,G
202255,Allison Hightower,CON,26.0,21,32.0,12.8,3.1,3.0,1.1,0.3,1.5,0.424,0.364,0.7,0.4,2.7,-1.6,0.286,2013,-2.8,0.198,0.097,91.8,94.5,0.492,0.173,0.045,70.0,5-10,139.0,2010.0,2.0,15.0,-4.21,1.63,0.097,G
202252,Alysha Clark,SEA,26.0,33,15.3,4.0,2.5,0.4,0.4,0.2,1.1,0.453,0.39,0.76,1.0,1.5,-0.1,0.485,2013,0.8,0.142,0.071,89.7,88.9,0.56,0.048,0.091,70.0,5-10,167.0,2010.0,2.0,17.0,-4.13,0.9,0.071,F
202644,Amber Harris,MIN,26.0,30,8.8,2.4,1.5,0.7,0.1,0.2,0.5,0.375,0.143,0.714,0.4,1.1,-2.3,0.733,2013,-13.1,0.158,0.055,90.3,103.4,0.437,0.127,0.08,77.0,6-5,210.0,2011.0,1.0,4.0,-9.77,0.36,0.055,F
202623,Aneika Morello,ATL,28.0,34,12.8,3.9,3.9,0.5,0.3,0.5,0.8,0.45,0.0,0.765,1.3,2.6,0.0,0.5,2013,0.3,0.159,0.121,92.1,91.8,0.496,0.062,0.152,76.0,6-4,205.0,,,,-3.07,1.32,0.121,F-C
203426,Angel Goodrich,TUL,24.0,31,21.9,4.4,1.8,2.9,1.2,0.1,1.7,0.423,0.25,0.545,0.5,1.4,2.1,0.323,2013,5.8,0.131,0.074,99.5,93.8,0.464,0.224,0.043,64.0,5-4,127.0,2013.0,3.0,29.0,-2.23,1.26,0.074,G
201881,Angel McCoughtry,ATL,27.0,33,31.4,21.5,5.3,4.4,2.7,0.7,4.1,0.413,0.204,0.824,1.8,3.6,4.5,0.515,2013,6.7,0.332,0.163,98.4,91.7,0.507,0.266,0.083,73.0,6-1,160.0,2009.0,1.0,1.0,2.92,4.22,0.163,F-G
201048,Armintie Herrington,ATL,29.0,28,29.9,7.0,3.4,2.4,2.3,0.1,1.9,0.467,0.0,0.591,1.5,1.9,2.2,0.536,2013,3.9,0.127,0.078,94.7,90.7,0.497,0.126,0.055,69.0,5-9,133.0,2007.0,1.0,3.0,-2.97,1.63,0.078,G
100942,Ashley Robinson,SEA,31.0,21,9.5,1.5,1.4,0.3,0.0,0.4,1.1,0.448,0.0,0.6,0.5,0.9,-3.0,0.571,2013,-15.1,0.133,-0.017,82.7,97.9,0.479,0.07,0.079,76.0,6-4,180.0,2004.0,2.0,14.0,-12.38,-0.08,-0.017,C
203069,Avery Warley-Talbert,CHI,27.0,22,9.8,1.9,3.1,0.1,0.4,0.3,0.5,0.415,0.0,0.8,1.1,2.0,-1.8,0.5,2013,-8.3,0.114,0.094,79.8,88.2,0.463,0.02,0.146,75.0,6-3,202.0,,,,-7.73,0.51,0.094,C
100342,Becky Hammon,SAN,37.0,1,12.5,2.0,1.0,1.0,0.0,0.0,3.0,0.333,0.0,0.0,0.0,1.0,6.0,0.0,2013,26.5,0.194,-0.038,88.0,61.5,0.333,0.125,0.0,66.0,5-6,136.0,,,,4.75,-0.01,-0.038,G
203046,Briana Butler,PHO,23.0,34,22.4,4.4,3.2,1.5,0.7,0.4,0.7,0.395,0.255,0.625,0.8,2.4,0.2,0.559,2013,-0.1,0.109,0.056,100.3,100.3,0.455,0.099,0.07,72.0,6-0,150.0,2012.0,3.0,35.0,-5.28,1.07,0.056,G
201896,Briann January,IND,27.0,32,29.6,9.8,2.4,3.7,1.1,0.2,2.5,0.348,0.357,0.811,0.4,2.0,0.8,0.5,2013,1.5,0.209,0.067,95.7,94.2,0.452,0.24,0.043,68.0,5-8,144.0,2009.0,1.0,6.0,-2.92,1.59,0.067,G
203398,Brittney Griner,PHO,23.0,27,25.9,12.6,6.3,1.0,0.5,3.0,1.7,0.556,0.0,0.724,1.4,5.0,1.1,0.593,2013,2.1,0.218,0.143,100.6,98.5,0.591,0.073,0.124,80.0,6-8,199.0,2013.0,1.0,1.0,-1.03,2.5,0.143,C
201067,Camille Smith,SEA,29.0,34,30.3,10.9,4.7,1.4,1.2,0.3,2.4,0.437,0.283,0.803,1.9,2.8,-1.3,0.5,2013,-1.8,0.193,0.086,95.3,97.2,0.543,0.089,0.085,74.0,6-2,180.0,2007.0,2.0,17.0,-4.11,2.21,0.086,F
201496,Candace Parker,LAS,28.0,31,28.7,17.9,8.7,3.8,1.3,1.8,2.3,0.493,0.257,0.762,1.4,7.3,6.3,0.71,2013,10.8,0.281,0.22,105.2,94.4,0.559,0.23,0.154,76.0,6-4,175.0,2008.0,1.0,1.0,4.94,4.89,0.22,F-C
200676,Candice Dupree,PHO,29.0,32,33.0,15.2,6.4,1.9,1.1,0.4,2.0,0.515,0.0,0.897,1.5,4.9,-1.1,0.563,2013,-1.6,0.212,0.136,100.7,102.3,0.56,0.108,0.098,74.0,6-2,175.0,2006.0,1.0,6.0,-2.74,3.59,0.136,F
201499,Candice Wiggins,TUL,27.0,32,27.4,10.1,2.9,2.0,1.2,0.2,1.8,0.363,0.363,0.792,0.8,2.0,-1.4,0.313,2013,-2.3,0.193,0.065,98.0,100.3,0.51,0.134,0.053,71.0,5-11,147.0,2008.0,1.0,3.0,-4.72,1.42,0.065,G
200665,Cappie Pondexter,NYL,31.0,30,34.2,16.9,4.5,4.0,1.0,0.1,3.5,0.36,0.369,0.814,0.5,4.0,-5.1,0.367,2013,-7.9,0.276,0.106,91.2,99.1,0.466,0.223,0.064,69.0,5-9,160.0,2006.0,1.0,2.0,-4.9,2.72,0.106,G
202670,Carolyn Swords,CHI,24.0,16,11.3,3.7,2.6,0.6,0.5,0.8,0.9,0.619,0.0,0.778,1.0,1.6,0.3,0.75,2013,1.3,0.135,0.103,93.6,92.3,0.642,0.096,0.1,78.0,6-6,210.0,2011.0,2.0,15.0,-3.39,0.47,0.103,C
101049,Cathrine Kraayeveld,SAN,32.0,22,13.0,2.1,1.9,0.5,0.4,0.2,0.5,0.291,0.275,0.75,0.4,1.5,-1.0,0.364,2013,-4.0,0.102,0.046,90.3,94.2,0.405,0.072,0.072,75.0,6-3,183.0,2005.0,3.0,27.0,-7.15,0.33,0.046,F
201884,Chante Black,SAN,28.0,1,10.3,2.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,1.0,1.0,-11.0,0.0,2013,-47.8,0.143,0.0,60.9,108.7,0.5,0.0,0.0,77.0,6-5,188.0,2009.0,1.0,10.0,-24.98,0.0,0.0,C
201501,Charde Houston,PHO,28.0,34,17.2,5.9,2.3,1.3,0.5,0.4,1.6,0.4,0.18,0.778,0.6,1.7,-2.1,0.559,2013,-4.6,0.202,0.031,93.7,98.3,0.466,0.133,0.065,72.0,6-0,180.0,2008.0,3.0,30.0,-6.19,0.45,0.031,F
203563,Chelsea Hopkins,SAN,23.0,4,14.6,1.5,2.0,2.5,0.8,0.0,1.3,0.059,0.25,0.75,0.5,1.5,-5.0,0.25,2013,-20.0,0.173,0.006,87.9,108.0,0.16,0.303,0.062,68.0,5-8,,,,,-13.28,0.01,0.006,G
203451,Courtney Clements,ATL,24.0,26,9.4,2.2,0.9,0.3,0.2,0.1,0.3,0.202,0.231,0.75,0.4,0.5,-3.4,0.5,2013,-18.3,0.195,-0.037,86.3,104.6,0.278,0.056,0.048,72.0,6-0,155.0,,,,-13.14,-0.23,-0.037,G
201907,Courtney Paris,TUL,26.0,23,12.0,3.8,4.1,0.5,0.3,0.7,0.5,0.461,0.0,0.667,1.8,2.3,-0.1,0.391,2013,-1.5,0.161,0.119,95.7,97.2,0.473,0.077,0.172,76.0,6-4,250.0,2009.0,1.0,7.0,-3.8,0.82,0.119,C
202664,Courtney Vandersloot,CHI,25.0,33,29.8,8.8,3.2,5.6,1.4,0.8,2.5,0.396,0.304,0.833,0.3,2.9,7.5,0.727,2013,12.4,0.17,0.102,103.2,90.8,0.482,0.304,0.051,68.0,5-8,145.0,2011.0,1.0,3.0,1.55,2.51,0.102,G
201518,Crystal Langhorne,WAS,27.0,34,28.6,12.0,7.2,1.3,0.9,0.3,2.3,0.515,0.125,0.651,2.4,4.8,-1.6,0.5,2013,-2.4,0.209,0.13,95.4,97.8,0.545,0.093,0.126,74.0,6-2,185.0,2008.0,1.0,6.0,-3.22,3.16,0.13,F-C
202634,Danielle Adams,SAN,25.0,34,26.4,14.4,4.7,1.2,0.9,0.7,1.8,0.426,0.326,0.707,1.6,3.2,-1.6,0.353,2013,-4.3,0.258,0.102,96.4,100.7,0.525,0.09,0.091,73.0,6-1,239.0,2011.0,2.0,20.0,-3.81,2.29,0.102,F-C
202658,Danielle Robinson,SAN,25.0,25,32.5,11.2,3.1,6.7,1.4,0.2,2.6,0.444,0.0,0.797,0.8,2.4,-2.6,0.36,2013,-4.4,0.19,0.117,94.7,99.1,0.489,0.361,0.048,69.0,5-9,125.0,2011.0,1.0,6.0,-4.57,2.38,0.117,G
203413,Davellyn Whyte,SAN,23.0,29,14.9,4.5,1.9,1.8,0.7,0.2,1.4,0.323,0.3,0.757,0.6,1.3,-4.2,0.379,2013,-14.6,0.194,0.064,86.5,101.1,0.444,0.24,0.065,71.0,5-11,,2013.0,2.0,16.0,-9.65,0.69,0.064,G
100396,DeLisha Milton-Jones,NYL,39.0,26,23.9,8.2,4.2,1.9,0.7,0.4,1.6,0.398,0.208,0.705,1.4,2.8,-6.4,0.192,2013,-14.0,0.194,0.07,88.7,102.6,0.455,0.143,0.086,73.0,6-1,185.0,1999.0,1.0,4.0,-9.29,1.09,0.07,F
201886,DeWanna Bonner,PHO,26.0,34,32.9,14.5,5.8,2.4,1.1,0.3,1.6,0.41,0.325,0.901,1.0,4.8,1.1,0.559,2013,1.9,0.2,0.134,100.6,98.7,0.55,0.125,0.086,76.0,6-4,137.0,2009.0,1.0,5.0,-1.56,3.75,0.134,F-G
203016,Devereaux Peters,MIN,24.0,34,18.6,4.1,4.6,1.1,0.7,1.0,0.9,0.396,0.0,0.852,1.5,3.1,2.2,0.765,2013,7.3,0.134,0.09,99.4,92.2,0.438,0.091,0.124,74.0,6-2,167.0,2012.0,1.0,3.0,-1.27,1.42,0.09,F
100940,Diana Taurasi,PHO,32.0,32,32.3,20.3,4.2,6.2,0.7,0.5,3.6,0.456,0.347,0.854,0.6,3.6,2.1,0.594,2013,3.2,0.279,0.16,103.0,99.8,0.611,0.34,0.064,72.0,6-0,163.0,2004.0,1.0,1.0,0.67,4.13,0.16,G
100928,Ebony Hoffman,LAS,31.0,33,12.5,3.1,1.9,1.0,0.5,0.3,0.7,0.426,0.071,0.889,0.4,1.5,0.0,0.697,2013,0.1,0.149,0.05,93.2,93.1,0.451,0.13,0.081,74.0,6-2,215.0,2004.0,1.0,9.0,-4.72,0.52,0.05,F
203399,Elena Delle Donne,CHI,24.0,30,31.4,18.1,5.6,1.8,0.7,1.8,1.3,0.426,0.438,0.929,1.4,4.2,9.4,0.7,2013,14.9,0.239,0.169,106.4,91.5,0.568,0.103,0.084,77.0,6-5,188.0,2013.0,1.0,2.0,4.93,3.98,0.169,F-G
203416,Emma Meesseman,WAS,21.0,34,14.7,4.4,3.1,1.2,0.6,0.7,0.9,0.446,0.0,0.81,1.2,1.9,2.0,0.5,2013,8.3,0.158,0.109,96.2,87.9,0.474,0.149,0.101,76.0,6-4,182.0,2013.0,2.0,19.0,-0.13,1.36,0.109,F
202259,Epiphanny Prince,CHI,26.0,31,30.0,15.0,2.7,3.0,1.6,0.4,1.4,0.376,0.396,0.9,0.6,2.1,9.4,0.742,2013,15.6,0.231,0.126,107.4,91.8,0.52,0.174,0.044,69.0,5-9,167.0,2010.0,1.0,4.0,4.22,2.93,0.126,G
100812,Erika de Souza,ATL,32.0,34,29.9,12.9,9.9,1.3,1.3,1.8,1.6,0.553,0.0,0.677,2.6,7.3,1.5,0.5,2013,2.5,0.182,0.179,95.1,92.6,0.577,0.076,0.161,77.0,6-5,190.0,,,,-0.69,4.55,0.179,C
101039,Erin Phillips,IND,29.0,18,21.3,5.9,1.1,1.6,0.8,0.1,0.8,0.367,0.479,0.75,0.2,0.8,-1.7,0.5,2013,-4.7,0.144,0.067,91.9,96.6,0.509,0.146,0.027,68.0,5-8,165.0,2005.0,2.0,21.0,-6.38,0.64,0.067,G
100835,Erin Thorn,IND,33.0,6,11.2,1.2,0.5,0.7,0.3,0.2,0.8,0.167,0.167,1.0,0.0,0.5,-2.8,0.333,2013,-11.3,0.117,-0.003,82.1,93.4,0.272,0.103,0.021,69.0,5-9,145.0,2003.0,2.0,17.0,-10.82,-0.01,-0.003,G
201503,Erlana Larkins,IND,28.0,34,30.1,7.9,7.8,1.9,1.4,0.3,1.4,0.545,0.0,0.708,3.1,4.7,0.1,0.471,2013,-0.8,0.124,0.136,94.8,95.6,0.589,0.12,0.137,73.0,6-1,205.0,2008.0,1.0,14.0,-3.74,3.48,0.136,F
201502,Essence Carson,NYL,27.0,4,29.5,14.3,5.5,1.8,0.5,0.5,2.5,0.55,0.333,0.857,1.0,4.5,-4.8,0.5,2013,-5.5,0.222,0.175,87.6,93.1,0.617,0.13,0.094,72.0,6-0,165.0,2008.0,1.0,7.0,-3.37,0.52,0.175,G
203017,Glory Johnson,TUL,23.0,29,30.2,15.0,8.9,1.1,1.0,0.4,2.1,0.446,0.333,0.747,3.3,5.6,-3.2,0.345,2013,-5.6,0.243,0.141,96.5,102.1,0.521,0.08,0.149,75.0,6-3,170.0,2012.0,1.0,4.0,-3.78,3.09,0.141,F
201056,Ivory Latta,WAS,29.0,34,31.5,13.9,2.6,4.4,0.9,0.0,1.9,0.392,0.396,0.902,0.4,2.2,-0.7,0.5,2013,-0.6,0.209,0.115,96.2,96.8,0.531,0.264,0.041,66.0,5-6,138.0,2007.0,1.0,11.0,-2.8,3.08,0.115,G
100796,Iziane Castro Marques,CON,32.0,28,15.7,6.0,1.7,1.0,0.5,0.1,1.3,0.352,0.326,0.725,0.5,1.2,-2.3,0.321,2013,-8.6,0.217,0.053,88.4,97.0,0.448,0.12,0.052,72.0,6-0,140.0,,,,-7.12,0.58,0.053,F-G
101019,Janel McCarville,MIN,31.0,32,21.9,6.3,4.3,2.9,1.0,0.7,1.3,0.488,0.429,0.804,1.2,3.1,10.2,0.813,2013,23.8,0.143,0.115,111.0,87.2,0.551,0.171,0.098,74.0,6-2,215.0,2005.0,1.0,1.0,5.97,2.01,0.115,F-C
202650,Jantel Lavender,LAS,25.0,34,16.8,7.2,4.5,0.5,0.6,0.6,1.1,0.507,0.0,0.865,1.4,3.1,1.0,0.706,2013,3.4,0.205,0.142,95.2,91.7,0.541,0.057,0.134,76.0,6-4,185.0,2011.0,1.0,5.0,-0.73,2.03,0.142,F
203427,Jasmine James,PHO,22.0,16,11.8,3.1,1.4,1.8,0.9,0.1,1.2,0.333,0.0,0.722,0.3,1.1,-0.4,0.563,2013,-0.4,0.194,0.074,88.9,89.4,0.396,0.286,0.064,69.0,5-9,,2013.0,3.0,30.0,-3.77,0.35,0.074,G
202662,Jasmine Thomas,ATL,24.0,34,27.5,8.5,3.0,3.1,0.9,0.3,2.1,0.359,0.216,0.696,0.7,2.3,0.4,0.5,2013,1.4,0.194,0.059,94.2,92.7,0.407,0.191,0.054,69.0,5-9,145.0,2011.0,1.0,12.0,-3.35,1.38,0.059,G
202251,Jayne Appel Marinelli,SAN,26.0,29,26.5,5.9,8.9,2.0,0.9,1.3,1.5,0.579,0.333,0.592,2.6,6.3,-3.8,0.379,2013,-7.0,0.111,0.129,93.5,100.5,0.596,0.128,0.172,76.0,6-4,210.0,2010.0,1.0,5.0,-6.56,2.48,0.129,C
202656,Jeanette Pohlen-Mavunga,IND,25.0,13,14.7,3.2,1.9,0.3,0.5,0.1,0.8,0.342,0.375,1.0,0.5,1.5,-1.6,0.462,2013,-6.1,0.121,0.06,93.4,99.4,0.504,0.038,0.068,72.0,6-0,171.0,2011.0,1.0,9.0,-7.42,0.29,0.06,G
202626,Jenna O'Hea,LAS,27.0,29,13.7,3.0,1.7,1.1,0.3,0.2,0.6,0.438,0.5,0.667,0.4,1.3,2.3,0.724,2013,8.4,0.097,0.075,97.1,88.6,0.609,0.118,0.063,73.0,6-1,174.0,,,,-1.68,0.74,0.075,F
101080,Jennifer Lacy,TUL,31.0,32,14.1,3.9,1.3,0.7,0.2,0.2,0.7,0.324,0.254,0.818,0.4,1.0,0.0,0.313,2013,1.0,0.168,0.009,103.2,102.1,0.424,0.076,0.051,75.0,6-3,175.0,,,,-4.9,0.1,0.009,F
202638,Jessica Breland,IND,26.0,30,14.6,5.3,4.0,0.6,0.6,1.0,1.1,0.439,0.0,0.741,1.7,2.4,-1.9,0.467,2013,-7.2,0.21,0.137,86.6,93.8,0.468,0.085,0.145,75.0,6-3,170.0,2011.0,2.0,13.0,-4.99,1.5,0.137,F
100952,Jia Perkins,SAN,32.0,34,30.5,13.9,3.1,2.0,2.4,0.3,1.4,0.4,0.388,0.865,0.8,2.4,-2.3,0.353,2013,-4.4,0.23,0.107,94.7,99.1,0.486,0.128,0.051,68.0,5-8,155.0,2004.0,3.0,35.0,-4.17,2.77,0.107,G
203030,Julie Wojta,SAN,25.0,3,8.5,2.0,2.0,0.3,1.0,0.0,1.0,1.0,0.0,0.667,0.7,1.3,-9.3,0.333,2013,-53.9,0.1,0.132,57.4,111.3,0.904,0.111,0.0,72.0,6-0,,2012.0,2.0,18.0,-25.42,0.08,0.132,UNK
202253,Kalana Greene,CON,26.0,34,26.1,5.1,3.7,1.5,1.1,0.4,1.1,0.407,0.154,0.732,1.1,2.6,-4.6,0.294,2013,-9.3,0.113,0.071,90.7,100.0,0.458,0.092,0.069,70.0,5-10,170.0,2010.0,2.0,13.0,-8.6,1.58,0.071,G
203412,Kamiko Williams,NYL,23.0,34,13.3,2.6,2.1,0.9,0.7,0.2,0.9,0.322,0.261,0.571,0.5,1.7,-4.2,0.324,2013,-14.4,0.15,0.048,84.7,99.1,0.355,0.119,0.077,71.0,5-11,160.0,2013.0,2.0,15.0,-10.55,0.54,0.048,G
101025,Kara Braxton,NYL,31.0,34,21.8,8.7,6.6,1.2,0.6,0.4,2.3,0.481,0.0,0.661,2.5,4.1,-2.6,0.324,2013,-5.8,0.223,0.105,90.4,96.1,0.504,0.104,0.152,78.0,6-6,225.0,2005.0,1.0,7.0,-4.88,1.95,0.105,C-F
100874,Kara Lawson,CON,33.0,9,30.1,13.8,3.7,4.2,0.6,0.1,2.4,0.437,0.458,0.857,0.9,2.8,-5.3,0.333,2013,-9.0,0.211,0.124,94.0,103.0,0.568,0.247,0.056,69.0,5-9,150.0,2003.0,1.0,5.0,-5.96,0.84,0.124,G
202640,Karima Christmas-Kelly,IND,24.0,34,26.9,8.6,4.1,1.1,1.9,0.3,1.2,0.373,0.3,0.811,1.9,2.3,1.1,0.471,2013,1.9,0.173,0.089,95.4,93.5,0.481,0.079,0.082,72.0,6-0,180.0,2011.0,2.0,23.0,-2.86,2.03,0.089,F
100666,Katie Douglas,IND,35.0,4,35.7,15.0,2.8,1.5,1.8,0.5,2.8,0.389,0.259,1.0,1.3,1.5,1.5,0.5,2013,0.0,0.218,0.095,100.0,100.0,0.51,0.078,0.04,72.0,6-0,165.0,2001.0,1.0,10.0,-2.83,0.34,0.095,G-F
100404,Katie Smith,NYL,40.0,34,26.6,6.1,1.9,1.8,0.7,0.2,1.3,0.374,0.315,0.848,0.3,1.6,-3.7,0.324,2013,-7.0,0.127,0.054,89.1,96.1,0.478,0.117,0.034,71.0,5-11,175.0,,,,-7.82,1.22,0.054,G
203405,Kayla Alexander,SAN,23.0,33,11.2,2.8,3.0,0.3,0.1,0.4,1.1,0.417,0.0,0.733,1.3,1.7,-2.5,0.364,2013,-12.2,0.155,0.055,84.5,96.7,0.473,0.051,0.13,76.0,6-4,,2013.0,1.0,8.0,-9.46,0.51,0.055,C
202653,Kayla Pedersen,CON,25.0,34,12.7,3.0,2.9,0.9,0.6,0.4,0.8,0.386,0.0,0.676,0.9,2.0,-0.6,0.265,2013,-2.4,0.15,0.08,91.6,94.1,0.435,0.126,0.119,76.0,6-4,190.0,2011.0,1.0,7.0,-5.11,0.86,0.08,F
203408,Kelly Faris,CON,23.0,24,14.1,2.1,2.2,0.7,0.3,0.2,0.6,0.367,0.28,0.778,0.5,1.7,-2.5,0.292,2013,-9.4,0.085,0.046,88.0,97.4,0.472,0.077,0.074,71.0,5-11,,2013.0,1.0,11.0,-9.57,0.39,0.046,G
203402,Kelsey Bone,NYL,22.0,34,19.5,6.9,5.4,0.7,0.4,0.4,1.5,0.46,0.0,0.632,2.1,3.3,-5.2,0.324,2013,-12.7,0.191,0.091,84.2,96.9,0.487,0.078,0.13,76.0,6-4,215.0,2013.0,1.0,5.0,-8.4,1.51,0.091,C
202254,Kelsey Griffin,CON,26.0,34,25.4,8.7,5.0,0.9,1.2,0.7,1.0,0.443,0.308,0.733,1.8,3.2,-3.5,0.294,2013,-6.7,0.164,0.103,89.4,96.1,0.518,0.067,0.094,74.0,6-2,179.0,2010.0,1.0,3.0,-6.16,2.22,0.103,F
201913,Kia Vaughn,WAS,27.0,34,20.0,6.9,5.2,0.6,0.7,1.1,1.5,0.425,0.0,0.761,1.5,3.7,-0.2,0.5,2013,0.3,0.197,0.096,92.2,91.9,0.46,0.062,0.125,76.0,6-4,205.0,2009.0,1.0,8.0,-3.0,1.63,0.096,C
201911,Kristi Toliver,LAS,27.0,34,30.0,14.1,2.6,3.4,1.3,0.2,1.9,0.457,0.383,0.831,0.5,2.0,5.8,0.706,2013,9.0,0.214,0.105,103.8,94.7,0.555,0.178,0.044,67.0,5-7,130.0,2009.0,1.0,3.0,0.91,2.68,0.105,G
202663,Krystal Thomas,PHO,25.0,34,14.0,2.3,4.1,0.2,0.2,0.5,0.9,0.516,0.0,0.419,1.1,3.0,-1.9,0.559,2013,-6.2,0.099,0.042,90.6,96.8,0.509,0.024,0.141,77.0,6-5,210.0,2011.0,3.0,36.0,-8.16,0.5,0.042,C
203406,Layshia Clarendon,IND,23.0,30,19.4,4.2,1.8,1.8,0.5,0.0,1.3,0.331,0.259,0.409,0.6,1.2,-2.5,0.467,2013,-7.2,0.17,0.009,89.3,96.5,0.359,0.185,0.049,69.0,5-9,140.0,2013.0,1.0,9.0,-8.15,0.13,0.009,G
100973,Le'coe Willingham,ATL,33.0,34,22.2,4.1,4.2,0.8,0.8,0.3,1.2,0.424,0.304,0.714,1.3,2.9,-3.2,0.5,2013,-7.8,0.103,0.053,89.2,97.0,0.499,0.058,0.091,72.0,6-0,200.0,,,,-8.52,1.0,0.053,F
201507,Leilani Mitchell,NYL,29.0,34,18.6,5.0,2.1,1.9,0.8,0.1,1.0,0.406,0.376,0.857,0.5,1.6,-1.8,0.324,2013,-5.8,0.123,0.105,88.1,93.9,0.573,0.178,0.053,65.0,5-5,130.0,2008.0,2.0,25.0,-6.38,1.66,0.105,G
100915,Lindsay Whalen,MIN,32.0,34,29.6,14.9,4.4,5.8,0.8,0.1,2.2,0.486,0.111,0.783,0.6,3.7,8.5,0.765,2013,14.8,0.24,0.147,107.5,92.7,0.54,0.306,0.074,69.0,5-9,161.0,2004.0,1.0,4.0,4.46,3.7,0.147,G
201046,Lindsey Harding,LAS,30.0,33,30.6,10.9,2.7,5.2,1.0,0.4,2.5,0.441,0.182,0.759,0.5,2.2,5.5,0.697,2013,8.7,0.191,0.096,103.8,95.2,0.507,0.25,0.045,68.0,5-8,135.0,2007.0,1.0,1.0,0.27,2.42,0.096,G
202633,Liz Cambage,TUL,22.0,20,25.0,16.3,8.3,1.1,0.5,2.4,3.1,0.561,0.0,0.776,2.5,5.8,2.2,0.3,2013,4.9,0.279,0.224,96.9,92.0,0.643,0.102,0.172,80.0,6-8,215.0,2011.0,1.0,2.0,2.62,2.8,0.224,C
203041,Lynetta Kizer,PHO,24.0,27,9.9,2.6,2.1,0.2,0.4,0.2,0.8,0.449,0.0,0.643,0.8,1.3,0.7,0.63,2013,5.6,0.153,0.027,96.1,90.4,0.472,0.04,0.099,76.0,6-4,230.0,2012.0,3.0,29.0,-2.92,0.18,0.027,F
201889,Marissa Coleman,LAS,27.0,34,17.5,4.6,2.9,1.0,0.7,0.1,0.9,0.43,0.4,0.636,0.9,2.0,1.6,0.706,2013,4.6,0.133,0.079,98.3,93.7,0.525,0.084,0.086,73.0,6-1,160.0,2009.0,1.0,2.0,-2.58,1.18,0.079,G-F
201492,Matee Ajavon,WAS,28.0,34,22.7,8.9,1.7,2.9,0.9,0.1,2.2,0.364,0.306,0.79,0.7,1.0,-1.3,0.5,2013,-2.6,0.225,0.067,95.4,98.0,0.483,0.233,0.039,68.0,5-8,160.0,2008.0,1.0,5.0,-4.32,1.29,0.067,G
202632,Maya Moore,MIN,25.0,34,31.4,18.5,6.2,3.0,1.7,1.0,1.7,0.509,0.453,0.882,1.7,4.4,10.0,0.765,2013,17.1,0.233,0.171,109.6,92.5,0.624,0.15,0.1,72.0,6-0,176.0,2011.0,1.0,1.0,5.76,4.56,0.171,F
